daiya_sid,bin_no,course_sid
d209e74c-26bb-4397-83eb-3dde5dee412c,3,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
3dca922d-921a-422e-b799-3871b80a58f6,4,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
7b58ba2a-371e-498c-a7a3-070adc0396d5,2,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
a93ae254-30f3-4c50-95a4-14103615edec,2,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
989a28a6-3890-465e-be30-972da75dd9f9,3,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
0d5d48d6-2b40-4a37-b8fe-a17d8974e1c0,6,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
1e6d8193-688f-4c1f-9d12-aa55d59246aa,1,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
9717c587-4794-48b5-b30e-68bb329b6ef7,6,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
375556a2-d02c-4657-bbf8-7bce43569f47,5,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
21d7c826-188a-4011-aabb-7f74b2f91760,5,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
01af1d88-2982-46ef-b142-f85398440305,2,3c3ad41a-b980-477e-ad29-824a77eb367d
7b8a64a3-3b2a-40c9-9a61-8d391e4add6d,1,3c3ad41a-b980-477e-ad29-824a77eb367d
3d1e8f3e-6678-424b-82ba-fd5e6462c7dc,9,d9cbbb0e-50af-4511-97df-829aec8a3eaf
4d841479-e97c-4c22-8182-fb2f693dbd21,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
63f3dea0-2d6e-47ba-95c5-fb5d04e4cebe,10,d9cbbb0e-50af-4511-97df-829aec8a3eaf
bf6d0496-ad0f-4b00-83a5-de5fb8220afd,16,d9cbbb0e-50af-4511-97df-829aec8a3eaf
65ee1cb1-541b-4403-83f1-dee015e55bfa,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
7135d209-7df7-472b-bf93-e1717869dd8a,15,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2d25a6be-42b1-4bb0-ab98-ef544a25b725,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
03cd20ca-a6d1-4ae4-bd99-c64901b713d9,13,d9cbbb0e-50af-4511-97df-829aec8a3eaf
85512a1b-092e-4b96-b3ab-cb65b3dc512c,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
b763121a-c6e9-4f77-acb0-d8b92a16c953,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
0a6b5585-05e4-4bad-b5f3-bc41271cdfa1,11,d9cbbb0e-50af-4511-97df-829aec8a3eaf
1755be3f-69ca-4e27-b044-bf717ed838ca,9,d9cbbb0e-50af-4511-97df-829aec8a3eaf
44998167-d487-43c4-9d30-b4a9129c72d8,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
d2a4d017-f32d-4727-8106-b343106a13ff,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
fb113e5a-c286-48a8-bc09-b157077d9c8c,18,d9cbbb0e-50af-4511-97df-829aec8a3eaf
36b986ae-9d97-4f7d-b22a-b1b26aa70c14,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
f2e92ea6-ead0-41f1-85d7-b1f9d8a72c17,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
4b5a01d0-01a7-4025-8c85-21d8e5ee8444,15,d9cbbb0e-50af-4511-97df-829aec8a3eaf
26d90a43-8098-467d-92fe-1bb8cab1e9bd,17,d9cbbb0e-50af-4511-97df-829aec8a3eaf
91c919a4-7b98-466b-9f40-2fb60ca7cc98,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
e1ce8898-2590-40b8-88bc-2c87457715ad,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
416ab959-6f09-499f-90f2-27bedf61a5d5,10,d9cbbb0e-50af-4511-97df-829aec8a3eaf
16990bda-d508-4c20-b02a-250818ddb2a7,12,d9cbbb0e-50af-4511-97df-829aec8a3eaf
4b432439-ccbb-41d0-9043-1228ec314581,11,d9cbbb0e-50af-4511-97df-829aec8a3eaf
44ad7f9e-4477-46e1-ad3d-0c7d84e9c6e9,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
fa670d5f-3946-4d12-9ee3-00a645745a01,16,d9cbbb0e-50af-4511-97df-829aec8a3eaf
ab27de22-65ec-4598-8fa4-51100c64b793,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
180421fb-4588-4433-bd1d-4876d422e669,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
a7a02742-7658-4445-aa36-5cb0b11fed43,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
342a6ff0-b4b1-4b3e-914a-8efb7bc192a5,12,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2821566f-687f-48ce-86df-8707d3473436,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
f7adef20-ab88-4c59-af67-779a26f1f123,13,d9cbbb0e-50af-4511-97df-829aec8a3eaf
39494c45-3020-4ce0-ae6d-6c097b704e4e,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2c591a23-1062-4477-9ce5-65c953d34093,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
ce35b68f-5faa-4266-9c74-63f71fd91535,17,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2dab64fd-d513-45b0-9943-6d10aff8cbd1,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
27e4414b-bc67-424f-9d1f-74f60895256d,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2c595cb5-3c4e-4dbb-b126-ad1082a9cc72,14,d9cbbb0e-50af-4511-97df-829aec8a3eaf
0107bc0f-3b38-46e1-8a0c-a5505baa42a2,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
af4c2c69-2291-415f-8d14-a66e3aef7ea4,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
6b5124d7-1b0a-4f0e-9c09-9c0fc825e024,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
59b8a2fb-1d47-40e7-94cd-902652a44aa8,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
44835d69-4793-4dbf-a0af-b9f372a7aca0,29,35d78c08-9002-4378-b3ec-835ed0034d22
3b7e39c7-392d-4cd9-8e3e-c12ee932bfd0,16,35d78c08-9002-4378-b3ec-835ed0034d22
e67d4933-f0df-4066-8bb7-b0b6c5664446,8,35d78c08-9002-4378-b3ec-835ed0034d22
dd5bb101-fb96-4cf9-aec4-b439f86a8683,13,35d78c08-9002-4378-b3ec-835ed0034d22
046bf041-5858-4f88-a93b-b82abfd288fa,2,35d78c08-9002-4378-b3ec-835ed0034d22
78ec4bce-0a4d-46a9-b0c1-d65597ae2172,1,35d78c08-9002-4378-b3ec-835ed0034d22
4bf890c7-87aa-4de6-b4ba-d180422973fd,10,35d78c08-9002-4378-b3ec-835ed0034d22
58520903-60a8-4302-ac87-d41050bb4f17,14,35d78c08-9002-4378-b3ec-835ed0034d22
804b8b6b-f410-470a-9b95-d99673a69ece,28,35d78c08-9002-4378-b3ec-835ed0034d22
b5ddaa64-8b59-4434-9f00-d9c4baedc92e,24,35d78c08-9002-4378-b3ec-835ed0034d22
2ba5a066-6099-4709-a4cf-cb0cb9ae51f4,31,35d78c08-9002-4378-b3ec-835ed0034d22
aec74fb1-ab4f-4748-9c7b-f74880abc1d2,14,35d78c08-9002-4378-b3ec-835ed0034d22
e2a40c81-7203-4ca5-82be-f5a4e68ad1f2,10,35d78c08-9002-4378-b3ec-835ed0034d22
6d199757-1de0-411c-b07e-fd32f801f598,10,35d78c08-9002-4378-b3ec-835ed0034d22
a1a34052-74c8-4bb0-9513-ff784d074d4c,17,35d78c08-9002-4378-b3ec-835ed0034d22
70e92ecb-c42c-4821-8603-fee47921fba2,8,35d78c08-9002-4378-b3ec-835ed0034d22
1d2e9c92-4b4d-4045-aa79-e699c9079442,11,35d78c08-9002-4378-b3ec-835ed0034d22
aa111cc8-cde4-4b29-890e-e6f34c8c4f40,7,35d78c08-9002-4378-b3ec-835ed0034d22
e4c2510e-6fae-494d-a95a-e06b9dbe59b0,12,35d78c08-9002-4378-b3ec-835ed0034d22
f2803ac3-f1de-4281-a8f4-e96a6687ea73,5,35d78c08-9002-4378-b3ec-835ed0034d22
93107738-77da-4a5a-9adc-ed5e5409c1f9,8,35d78c08-9002-4378-b3ec-835ed0034d22
142093bf-3855-4aba-9d84-ec3c6e2781ce,6,35d78c08-9002-4378-b3ec-835ed0034d22
9e576c28-3551-409d-87b2-ab6bfc99d0db,17,35d78c08-9002-4378-b3ec-835ed0034d22
1c2db5f2-d102-4b94-9185-abcf9ed6e248,5,35d78c08-9002-4378-b3ec-835ed0034d22
344f33fb-e2ad-488c-90bc-a62813b85634,1,35d78c08-9002-4378-b3ec-835ed0034d22
3867e890-0ca8-48e7-a09d-a72e384f783b,17,35d78c08-9002-4378-b3ec-835ed0034d22
c966f34e-236f-45d3-a65b-a0a5e37250a1,5,35d78c08-9002-4378-b3ec-835ed0034d22
76f9ef78-a6b7-4b26-ade9-954af87151fd,15,35d78c08-9002-4378-b3ec-835ed0034d22
35fc4c6a-33e7-4023-9fe4-95843afabc63,11,35d78c08-9002-4378-b3ec-835ed0034d22
fbd7c949-b315-4605-89d3-9030ddbb4cf9,18,35d78c08-9002-4378-b3ec-835ed0034d22
071e3ef6-b5e5-4bea-9f24-6a330ef3e345,13,35d78c08-9002-4378-b3ec-835ed0034d22
f1a6dfa1-016e-47e4-9a76-69962cd66be5,3,35d78c08-9002-4378-b3ec-835ed0034d22
b2cf5258-4866-4794-8fbf-6fed6e8f2ed1,4,35d78c08-9002-4378-b3ec-835ed0034d22
dcbcbf41-6ddb-4b44-acc1-6c330d30270a,6,35d78c08-9002-4378-b3ec-835ed0034d22
ef7b5fe7-96dd-42ed-a5ac-7744fd3340dd,3,35d78c08-9002-4378-b3ec-835ed0034d22
8ea5af2f-ff3e-44a6-9e8d-76c747a62d63,16,35d78c08-9002-4378-b3ec-835ed0034d22
14de6c09-378d-4239-9d72-88192be6995f,19,35d78c08-9002-4378-b3ec-835ed0034d22
cce1df8b-ac54-4d2f-b287-77d33f795a3e,23,35d78c08-9002-4378-b3ec-835ed0034d22
494358b6-f0e3-4c7f-adf6-78bcc9d9a6c3,7,35d78c08-9002-4378-b3ec-835ed0034d22
688171f7-779b-4354-a5d2-7ac2edf5cd87,9,35d78c08-9002-4378-b3ec-835ed0034d22
32439e1b-b3d0-4800-8519-4448f35dd59e,4,35d78c08-9002-4378-b3ec-835ed0034d22
a095c543-e2dd-4a91-88f6-351e23cad532,15,35d78c08-9002-4378-b3ec-835ed0034d22
caf9f057-a083-4459-989e-32ab64790123,20,35d78c08-9002-4378-b3ec-835ed0034d22
a3b46c68-6a0c-4fb0-9cbb-3bfa63cb3f76,9,35d78c08-9002-4378-b3ec-835ed0034d22
67fd727e-e0c3-4140-a491-3c052861d9b1,26,35d78c08-9002-4378-b3ec-835ed0034d22
82d67bd2-cfbc-4624-8cb7-549c0aca6643,16,35d78c08-9002-4378-b3ec-835ed0034d22
a4c754c5-89b9-4d20-b0bb-57add07a35b6,3,35d78c08-9002-4378-b3ec-835ed0034d22
191584bd-1526-4826-9325-4b274fcdb5a1,9,35d78c08-9002-4378-b3ec-835ed0034d22
a09650be-26af-468b-b2ec-52c4e8b1f29f,6,35d78c08-9002-4378-b3ec-835ed0034d22
a557f221-c0ec-4731-b8a6-4f4359b11671,7,35d78c08-9002-4378-b3ec-835ed0034d22
76d2121e-a48a-498b-b5f6-08b8e97c9737,4,35d78c08-9002-4378-b3ec-835ed0034d22
4d5849c7-c405-4f01-af98-0375f7aae462,21,35d78c08-9002-4378-b3ec-835ed0034d22
145c2d8f-4abd-4ef2-961b-01ee8d0662d4,27,35d78c08-9002-4378-b3ec-835ed0034d22
aad8bf8e-00db-4588-9cde-187857ce9a33,22,35d78c08-9002-4378-b3ec-835ed0034d22
76dedc00-8a6e-451c-b7b6-17f2946e7a75,15,35d78c08-9002-4378-b3ec-835ed0034d22
7aa4cb0b-ef80-455f-9bc0-145ba1cdabc4,30,35d78c08-9002-4378-b3ec-835ed0034d22
8f4521a7-bb68-4711-9be4-0e08e3d54b84,12,35d78c08-9002-4378-b3ec-835ed0034d22
c283f751-2dbf-4c74-86c6-19ae20ff237a,12,35d78c08-9002-4378-b3ec-835ed0034d22
0422feeb-3b44-4813-95c5-18e05d1d5436,1,35d78c08-9002-4378-b3ec-835ed0034d22
19e1b67d-5193-4c08-9e11-25e222436880,2,35d78c08-9002-4378-b3ec-835ed0034d22
c72a14a7-137d-472a-9b43-2a1eda71ffb9,2,35d78c08-9002-4378-b3ec-835ed0034d22
fd97d7c0-2cc1-4c10-98f5-2a5ef6cfc9d7,13,35d78c08-9002-4378-b3ec-835ed0034d22
7624ba07-1c0e-4ecc-9cfa-2e153c43012b,14,35d78c08-9002-4378-b3ec-835ed0034d22
dd1c79a7-f263-4840-a3f3-2deb5663692c,25,35d78c08-9002-4378-b3ec-835ed0034d22
c96f3a12-8cf4-4531-aaa9-2abeab743cfd,11,35d78c08-9002-4378-b3ec-835ed0034d22
ab4de34d-4d24-4351-b75c-ff863de54e9f,2,a5faf222-5757-4b48-81c1-843e20ac14d9
77365792-7f45-47f0-ac0a-3347a74d1b0b,1,a5faf222-5757-4b48-81c1-843e20ac14d9
15f55ffc-fb02-4762-bd7d-ff1c0204db65,46,5ad62995-c82b-44cd-8fce-850d7cf81e72
dfc1e7a1-87d6-4541-9047-fdff15ba6abf,71,5ad62995-c82b-44cd-8fce-850d7cf81e72
02b726cf-0c67-43be-aa6d-fbd2538455d0,15,5ad62995-c82b-44cd-8fce-850d7cf81e72
13435bba-4ebb-4cf6-aba6-fc86bff43fd8,42,5ad62995-c82b-44cd-8fce-850d7cf81e72
4c68209f-7d1e-4c5f-883e-fc93e333025a,3,5ad62995-c82b-44cd-8fce-850d7cf81e72
35dbd11e-b326-4429-a622-f510cb763411,20,5ad62995-c82b-44cd-8fce-850d7cf81e72
a1095516-b6c2-4999-bbd0-f4971c78f21c,57,5ad62995-c82b-44cd-8fce-850d7cf81e72
68eb13a6-8468-4a77-ab78-f5fb0ab6f0c2,69,5ad62995-c82b-44cd-8fce-850d7cf81e72
4db34959-f7d2-445f-9ed4-f68d967adcea,59,5ad62995-c82b-44cd-8fce-850d7cf81e72
223b255e-f0db-46a5-82ae-f76366d169b1,23,5ad62995-c82b-44cd-8fce-850d7cf81e72
72111886-f724-4160-964a-f7ae9d20f3b6,4,5ad62995-c82b-44cd-8fce-850d7cf81e72
67f4c9af-9536-4f9f-8a44-eb1b65355345,64,5ad62995-c82b-44cd-8fce-850d7cf81e72
8061b211-cfce-4549-867f-ed5be03a8b57,79,5ad62995-c82b-44cd-8fce-850d7cf81e72
5a7a72fb-3ecf-418d-8098-ed341ae1a39b,64,5ad62995-c82b-44cd-8fce-850d7cf81e72
32f84664-a7cd-4b8f-87ab-e84fbf3f88ea,14,5ad62995-c82b-44cd-8fce-850d7cf81e72
3ec4e2fc-6559-4bb4-88d1-e8c26c2d17a0,50,5ad62995-c82b-44cd-8fce-850d7cf81e72
956753bf-738f-4051-99ac-f0c8dcb91acb,55,5ad62995-c82b-44cd-8fce-850d7cf81e72
9f4f5ac3-b2c9-41e8-9531-f37cb6af5908,56,5ad62995-c82b-44cd-8fce-850d7cf81e72
5e28da1c-d991-4094-b48a-f3276e72bdf4,19,5ad62995-c82b-44cd-8fce-850d7cf81e72
3aa336f4-04c7-47e8-96de-f302e4eb9fda,80,5ad62995-c82b-44cd-8fce-850d7cf81e72
95c508d6-0604-47d8-9a41-f23eb103384f,28,5ad62995-c82b-44cd-8fce-850d7cf81e72
d865efbd-0f21-45a6-8baa-e0c4c6e6ac3c,51,5ad62995-c82b-44cd-8fce-850d7cf81e72
d73ad2b4-b9f1-4b84-9a78-e0180cc77168,82,5ad62995-c82b-44cd-8fce-850d7cf81e72
131998e8-7f99-488b-ab30-df913b7d6052,53,5ad62995-c82b-44cd-8fce-850d7cf81e72
09e45185-eb8a-430c-ba3a-de78c2fd2b9c,66,5ad62995-c82b-44cd-8fce-850d7cf81e72
17f5952e-c28d-42a6-a2c5-ddd027334b38,98,5ad62995-c82b-44cd-8fce-850d7cf81e72
0ca131fd-49ef-4d7a-b790-e7158d7171d8,14,5ad62995-c82b-44cd-8fce-850d7cf81e72
5ddc166d-e064-4b90-a008-e7e74071bebb,39,5ad62995-c82b-44cd-8fce-850d7cf81e72
e5bf32da-24af-472a-824c-e74a5098704c,31,5ad62995-c82b-44cd-8fce-850d7cf81e72
d7e81dbf-8ea0-4eba-aa0d-e589643c5a4d,71,5ad62995-c82b-44cd-8fce-850d7cf81e72
6f8b60e2-7a62-420e-9da6-e39bf8570088,91,5ad62995-c82b-44cd-8fce-850d7cf81e72
7d284887-ef7d-4f34-b35d-e2aa71c746a2,51,5ad62995-c82b-44cd-8fce-850d7cf81e72
c561a99c-3db9-42a7-a707-cc793b972cec,66,5ad62995-c82b-44cd-8fce-850d7cf81e72
88e856ac-85d2-4551-88a9-cdaa9f456675,29,5ad62995-c82b-44cd-8fce-850d7cf81e72
d6f747c8-fead-453a-8dee-ce16d666c888,35,5ad62995-c82b-44cd-8fce-850d7cf81e72
1adaea5f-4d3c-4412-8cad-cfa618863966,17,5ad62995-c82b-44cd-8fce-850d7cf81e72
9a10bda4-2f9d-4b5f-9539-cfc5eb07e809,26,5ad62995-c82b-44cd-8fce-850d7cf81e72
4594dff1-fc5c-4224-8d4f-d0234de0a94a,18,5ad62995-c82b-44cd-8fce-850d7cf81e72
6960590e-671b-473f-b3f7-c5f9c34cab65,33,5ad62995-c82b-44cd-8fce-850d7cf81e72
ff6777cf-c52d-4133-87fc-c6c306899837,52,5ad62995-c82b-44cd-8fce-850d7cf81e72
0d3060bd-12d7-4ead-bf74-c943c662864f,54,5ad62995-c82b-44cd-8fce-850d7cf81e72
049617c1-9d05-42bf-865d-c90b7245f609,8,5ad62995-c82b-44cd-8fce-850d7cf81e72
7c7a249a-411a-4cd8-9697-c8a951849c7e,34,5ad62995-c82b-44cd-8fce-850d7cf81e72
ca2e98a4-d516-479f-b99f-c76735f647c9,3,5ad62995-c82b-44cd-8fce-850d7cf81e72
0cee4deb-9ffd-4f17-a067-d94ecfe6655a,79,5ad62995-c82b-44cd-8fce-850d7cf81e72
566a2c6e-7dc1-4381-819e-d86012f38c5e,61,5ad62995-c82b-44cd-8fce-850d7cf81e72
8e446f88-0a99-4e62-b2b5-d7665a7cda19,48,5ad62995-c82b-44cd-8fce-850d7cf81e72
be7a6ae7-4887-43b6-a506-dbc144544591,25,5ad62995-c82b-44cd-8fce-850d7cf81e72
be8d23a1-ad27-4826-96c8-daf28b13e442,2,5ad62995-c82b-44cd-8fce-850d7cf81e72
f9044f3d-4be7-4375-b1e0-da6773af77f6,80,5ad62995-c82b-44cd-8fce-850d7cf81e72
7d3782d4-89f0-4700-b168-d3f0402c2bc5,13,5ad62995-c82b-44cd-8fce-850d7cf81e72
74318979-716c-4d42-be4e-d38bfcae50d9,6,5ad62995-c82b-44cd-8fce-850d7cf81e72
66ca2f06-8cdc-4674-928d-d1a98e43e4e5,74,5ad62995-c82b-44cd-8fce-850d7cf81e72
ed8c73f6-eb0e-4333-8985-d1bd76682ca0,8,5ad62995-c82b-44cd-8fce-850d7cf81e72
999793e3-ebdd-4ef6-851d-d18dc4fbb699,63,5ad62995-c82b-44cd-8fce-850d7cf81e72
cae0775d-a80b-409b-8f45-d65b5811228f,97,5ad62995-c82b-44cd-8fce-850d7cf81e72
c5df1a42-e36e-4b5b-ab03-d679d0c4ccf3,95,5ad62995-c82b-44cd-8fce-850d7cf81e72
84352524-8f90-4220-930a-d582712b72c5,23,5ad62995-c82b-44cd-8fce-850d7cf81e72
6353d9a2-659e-4d9a-844d-d608d47ce7d9,13,5ad62995-c82b-44cd-8fce-850d7cf81e72
3bad6862-7838-4e9e-8391-d5ceeca280c2,28,5ad62995-c82b-44cd-8fce-850d7cf81e72
108dfd77-2440-4297-935c-d4ae1630b417,5,5ad62995-c82b-44cd-8fce-850d7cf81e72
9e322b27-0374-4860-bc39-b7908193a6d5,64,5ad62995-c82b-44cd-8fce-850d7cf81e72
4df51305-5589-4728-9637-b8af615c4284,12,5ad62995-c82b-44cd-8fce-850d7cf81e72
49197228-1c76-49f5-a7a9-b6b5b9542993,2,5ad62995-c82b-44cd-8fce-850d7cf81e72
80ac810f-bb32-4dbb-b50b-b520872a3d0a,41,5ad62995-c82b-44cd-8fce-850d7cf81e72
6a18db34-37ba-46bf-bf04-b58e16e849c4,34,5ad62995-c82b-44cd-8fce-850d7cf81e72
a7642399-e942-434f-9b57-b5a7422039f0,41,5ad62995-c82b-44cd-8fce-850d7cf81e72
296bac29-8a6b-41cb-b6f2-b2dfbec7ecd5,99,5ad62995-c82b-44cd-8fce-850d7cf81e72
9f01c5f1-4b05-4ff7-93ff-b0f3a5033daa,66,5ad62995-c82b-44cd-8fce-850d7cf81e72
17da8d5a-5e24-4a18-b769-b14134ccaabc,22,5ad62995-c82b-44cd-8fce-850d7cf81e72
63dd76d9-cd23-4d21-b488-b04a0f4b0e66,54,5ad62995-c82b-44cd-8fce-850d7cf81e72
e0de3f72-2b23-450f-a110-b1e0e144d9f8,59,5ad62995-c82b-44cd-8fce-850d7cf81e72
063b4e8f-dd52-461e-a46d-b2a3eb62a257,57,5ad62995-c82b-44cd-8fce-850d7cf81e72
77562912-bf71-4d88-8828-ae65bb6d560f,94,5ad62995-c82b-44cd-8fce-850d7cf81e72
c357fccb-89dc-43f8-b8e0-aec25ec290a5,85,5ad62995-c82b-44cd-8fce-850d7cf81e72
4b2542c8-1d4d-496b-95df-c0126fee3e1c,65,5ad62995-c82b-44cd-8fce-850d7cf81e72
4f976057-e529-43b9-9929-bf7ec06c1ca1,40,5ad62995-c82b-44cd-8fce-850d7cf81e72
cce1a30e-ab2d-4658-b6e2-c3921a8467d6,42,5ad62995-c82b-44cd-8fce-850d7cf81e72
c8dcb05c-1d44-4180-ace8-c3b4a96ec6ed,60,5ad62995-c82b-44cd-8fce-850d7cf81e72
bf5c001b-569c-49ff-b671-b92d0162fc3a,9,5ad62995-c82b-44cd-8fce-850d7cf81e72
58f0abc5-600a-4461-b86e-b91581119043,46,5ad62995-c82b-44cd-8fce-850d7cf81e72
d6b8679b-c9e2-4bec-966b-b938530fcb97,79,5ad62995-c82b-44cd-8fce-850d7cf81e72
ee8574f3-e446-4ab2-a96c-bab502886fb4,77,5ad62995-c82b-44cd-8fce-850d7cf81e72
b5dc830d-87f7-4857-9426-bad6e6910009,24,5ad62995-c82b-44cd-8fce-850d7cf81e72
4c5bb12b-489a-4d2b-8ed1-bd92667b9764,52,5ad62995-c82b-44cd-8fce-850d7cf81e72
78c04e9f-e468-4807-a3ea-bdb66a4a6aa4,72,5ad62995-c82b-44cd-8fce-850d7cf81e72
30d4f171-7ed5-41b1-9856-33534d5ffdee,33,5ad62995-c82b-44cd-8fce-850d7cf81e72
3d4e6814-0bb4-4f83-b731-31fdbaa7beb4,11,5ad62995-c82b-44cd-8fce-850d7cf81e72
448af05f-b686-4c7d-a9b5-31fe535ca0f1,87,5ad62995-c82b-44cd-8fce-850d7cf81e72
baa144aa-c3e8-4e47-bb6c-35a919ef841d,62,5ad62995-c82b-44cd-8fce-850d7cf81e72
60c35dd1-a71b-449f-b958-36192d23cbb1,53,5ad62995-c82b-44cd-8fce-850d7cf81e72
2753f173-d488-4921-a67f-343c3408c60b,18,5ad62995-c82b-44cd-8fce-850d7cf81e72
1c5820cb-05c0-436e-ab6a-3aef61afe387,84,5ad62995-c82b-44cd-8fce-850d7cf81e72
55aa7dd9-5a51-49bb-b660-37802b3cecc1,83,5ad62995-c82b-44cd-8fce-850d7cf81e72
eb1d1d4d-6f23-4ad2-b635-38b7041ee5ba,68,5ad62995-c82b-44cd-8fce-850d7cf81e72
2d84f9a9-efcd-4a8e-8f6d-4447c8f57bcc,48,5ad62995-c82b-44cd-8fce-850d7cf81e72
677edb54-70f3-48d2-b74f-452d28ad578a,77,5ad62995-c82b-44cd-8fce-850d7cf81e72
80b72872-c043-4885-9628-436664fb11b6,65,5ad62995-c82b-44cd-8fce-850d7cf81e72
f1ec04d1-9acf-41d8-af64-43febf8994c3,13,5ad62995-c82b-44cd-8fce-850d7cf81e72
98669297-20f3-4955-bf14-43045d4e1679,34,5ad62995-c82b-44cd-8fce-850d7cf81e72
e4e18cbd-f8b3-4b27-922e-4329f5864121,30,5ad62995-c82b-44cd-8fce-850d7cf81e72
12f2a5a9-43ed-4395-a0ea-428224eb5898,68,5ad62995-c82b-44cd-8fce-850d7cf81e72
7bc1a85f-ee40-4918-8811-45e015a84a76,3,5ad62995-c82b-44cd-8fce-850d7cf81e72
ce71f275-0ef7-4e02-967d-41208c23bd24,81,5ad62995-c82b-44cd-8fce-850d7cf81e72
cec2551e-a43d-457e-9eec-3ea21e4152d1,76,5ad62995-c82b-44cd-8fce-850d7cf81e72
cfcbba1b-05f8-4074-9128-4f0b724c007b,21,5ad62995-c82b-44cd-8fce-850d7cf81e72
9c139d53-1de7-4689-a8a4-4f1c98089b27,48,5ad62995-c82b-44cd-8fce-850d7cf81e72
61154145-73a4-4c36-8708-50d01cb2f269,69,5ad62995-c82b-44cd-8fce-850d7cf81e72
95f7bef5-02de-4075-a642-52ac8b0cf7b9,39,5ad62995-c82b-44cd-8fce-850d7cf81e72
79f757e0-8e36-4f1b-9e0b-52679232ff79,84,5ad62995-c82b-44cd-8fce-850d7cf81e72
0784ab89-d912-4b29-8eee-5445d614812b,38,5ad62995-c82b-44cd-8fce-850d7cf81e72
17552220-51ec-4a54-b390-4a6e27ec3106,7,5ad62995-c82b-44cd-8fce-850d7cf81e72
d5b65b24-e614-4fc2-88f6-49a737cc8039,29,5ad62995-c82b-44cd-8fce-850d7cf81e72
f3da46d4-4553-4b57-a704-4bee5348ed6e,90,5ad62995-c82b-44cd-8fce-850d7cf81e72
45bdf5c1-d11d-4d22-ab5f-4c38b5ab826f,75,5ad62995-c82b-44cd-8fce-850d7cf81e72
5648c578-4f84-45e7-b5d3-4cf507e88bbd,76,5ad62995-c82b-44cd-8fce-850d7cf81e72
beb834f0-9a1e-4623-b669-57be990ffd9b,43,5ad62995-c82b-44cd-8fce-850d7cf81e72
dab8a43e-6254-4ade-a050-57ee7928cbb4,75,5ad62995-c82b-44cd-8fce-850d7cf81e72
b72f5f2a-3036-4f8c-a6ba-577bd07c662d,31,5ad62995-c82b-44cd-8fce-850d7cf81e72
f5fd1c2d-876b-446c-98d6-54d27cae18fc,83,5ad62995-c82b-44cd-8fce-850d7cf81e72
c87598a9-1407-44d1-b510-56444d4c6c45,54,5ad62995-c82b-44cd-8fce-850d7cf81e72
01d50d72-332d-4877-ad15-55f8a273d721,22,5ad62995-c82b-44cd-8fce-850d7cf81e72
c34ce1c4-7839-4911-ae83-56a5441d5115,2,5ad62995-c82b-44cd-8fce-850d7cf81e72
921ea0ab-3fa3-4d6e-be85-567681ec92ca,14,5ad62995-c82b-44cd-8fce-850d7cf81e72
14bab2b7-e985-4ced-b86b-59fcaa689288,49,5ad62995-c82b-44cd-8fce-850d7cf81e72
18150387-9adc-4b52-a67b-5b364f7e3adb,25,5ad62995-c82b-44cd-8fce-850d7cf81e72
4e3c7417-811e-403e-bb4a-5d3274dfbf2b,58,5ad62995-c82b-44cd-8fce-850d7cf81e72
ed514be4-b581-4e26-a939-5ba14219a36c,1,5ad62995-c82b-44cd-8fce-850d7cf81e72
3b20ca31-18ea-4026-9636-5bf1bc4ab76f,32,5ad62995-c82b-44cd-8fce-850d7cf81e72
